timestamp,open,high,low,close,volume,symbol
2022-01-01,2.52400000,2.60500000,2.50200000,2.57200000,51305956.10000000,MATICUSDT
2022-01-02,2.57200000,2.59000000,2.49600000,2.55000000,49037033.70000000,MATICUSDT
2022-01-03,2.55000000,2.55200000,2.36100000,2.43200000,65676503.50000000,MATICUSDT
2022-01-04,2.43400000,2.50800000,2.35200000,2.36500000,75096431.90000000,MATICUSDT
2022-01-05,2.36600000,2.45200000,2.02000000,2.18200000,116397377.10000000,MATICUSDT
2022-01-06,2.18200000,2.30000000,2.06800000,2.25100000,119331816.30000000,MATICUSDT
2022-01-07,2.25100000,2.26600000,2.04200000,2.05300000,119757574.20000000,MATICUSDT
2022-01-08,2.05400000,2.14500000,1.90000000,1.98500000,82923797.90000000,MATICUSDT
2022-01-09,1.98400000,2.16900000,1.96000000,2.11400000,65727897.00000000,MATICUSDT
2022-01-10,2.11400000,2.14900000,1.91900000,2.07100000,105243094.30000000,MATICUSDT
2022-01-11,2.07200000,2.37300000,2.04600000,2.36000000,133945252.30000000,MATICUSDT
2022-01-12,2.36100000,2.44900000,2.30500000,2.39800000,105446906.50000000,MATICUSDT
2022-01-13,2.39700000,2.44100000,2.24000000,2.26500000,96342184.40000000,MATICUSDT
2022-01-14,2.26400000,2.35100000,2.16800000,2.33400000,81154863.50000000,MATICUSDT
2022-01-15,2.33400000,2.39800000,2.29500000,2.34600000,54115900.40000000,MATICUSDT
2022-01-16,2.34600000,2.37300000,2.28200000,2.33200000,49800594.20000000,MATICUSDT
2022-01-17,2.33200000,2.45200000,2.16300000,2.21900000,114289288.70000000,MATICUSDT
2022-01-18,2.21900000,2.24500000,2.05600000,2.12100000,110374557.10000000,MATICUSDT
2022-01-19,2.12100000,2.14300000,2.01300000,2.03000000,92522186.70000000,MATICUSDT
2022-01-20,2.03000000,2.19400000,1.95100000,1.96000000,91995626.70000000,MATICUSDT
2022-01-21,1.95900000,2.02600000,1.64000000,1.69900000,203319818.10000000,MATICUSDT
2022-01-22,1.69800000,1.75600000,1.39600000,1.53600000,257211366.60000000,MATICUSDT
2022-01-23,1.53700000,1.67000000,1.50900000,1.61700000,124415371.70000000,MATICUSDT
2022-01-24,1.61700000,1.61700000,1.30600000,1.50600000,226249382.00000000,MATICUSDT
2022-01-25,1.50600000,1.61100000,1.41000000,1.55900000,134168952.60000000,MATICUSDT
2022-01-26,1.55800000,1.82200000,1.52500000,1.59000000,207512832.00000000,MATICUSDT
2022-01-27,1.58900000,1.66800000,1.49600000,1.58900000,135671959.50000000,MATICUSDT
2022-01-28,1.58900000,1.70200000,1.56300000,1.67300000,113781512.20000000,MATICUSDT
2022-01-29,1.67300000,1.74000000,1.64900000,1.69600000,59414339.50000000,MATICUSDT
2022-01-30,1.69700000,1.70900000,1.57600000,1.60400000,60973806.80000000,MATICUSDT
2022-01-31,1.60400000,1.65200000,1.52300000,1.64100000,67978844.00000000,MATICUSDT
